CCY,TradeType,Firm,Size,Tenor,Spread
ZAR,Vanilla Outright,Credit Suisse,10000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,20000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,400000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,1000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,2000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,4000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,10000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,20000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,400000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,1000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,2000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,4000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,10000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,20000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,400000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,1000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,2000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,4000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,10000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,20000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,-400000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,-1000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,-2000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,-4000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,-10000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,-20000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,-400000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,-1000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,-2000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,-4000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,-10000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,-20000000.0,2Y,
ZAR,Vanilla Outright,Credit Suisse,-400000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,-1000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,-2000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,-4000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,-10000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,-20000000.0,5Y,
ZAR,Vanilla Outright,Credit Suisse,-400000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,-1000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,-2000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,-4000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,-10000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,-20000000.0,10Y,
ZAR,Vanilla Outright,HSBC,400000.0,1Y,6.0
ZAR,Vanilla Outright,HSBC,1000000.0,1Y,8.0
ZAR,Vanilla Outright,HSBC,2000000.0,1Y,10.0
ZAR,Vanilla Outright,HSBC,4000000.0,1Y,15.0
ZAR,Vanilla Outright,HSBC,10000000.0,1Y,25.0
ZAR,Vanilla Outright,HSBC,20000000.0,1Y,40.0
ZAR,Vanilla Outright,HSBC,400000.0,2Y,6.0
ZAR,Vanilla Outright,HSBC,1000000.0,2Y,8.0
ZAR,Vanilla Outright,HSBC,2000000.0,2Y,10.0
ZAR,Vanilla Outright,HSBC,4000000.0,2Y,15.0
ZAR,Vanilla Outright,HSBC,10000000.0,2Y,25.0
ZAR,Vanilla Outright,HSBC,20000000.0,2Y,40.0
ZAR,Vanilla Outright,HSBC,400000.0,5Y,6.0
ZAR,Vanilla Outright,HSBC,1000000.0,5Y,8.0
ZAR,Vanilla Outright,HSBC,2000000.0,5Y,10.0
ZAR,Vanilla Outright,HSBC,4000000.0,5Y,15.0
ZAR,Vanilla Outright,HSBC,10000000.0,5Y,25.0
ZAR,Vanilla Outright,HSBC,20000000.0,5Y,40.0
