CCY,TradeType,Firm,Size,Tenor,Spread
BRL,Vanilla Outright,HSBC,50000000.0,10Y,
BRL,Vanilla Outright,HSBC,100000000.0,10Y,
BRL,Vanilla Outright,HSBC,150000000.0,10Y,
BRL,Vanilla Outright,Goldman,1000000.0,6M,
BRL,Vanilla Outright,Goldman,5000000.0,6M,
BRL,Vanilla Outright,Goldman,10000000.0,6M,
BRL,Vanilla Outright,Goldman,20000000.0,6M,
BRL,Vanilla Outright,Goldman,50000000.0,6M,
BRL,Vanilla Outright,Goldman,100000000.0,6M,
BRL,Vanilla Outright,Goldman,150000000.0,6M,
BRL,Vanilla Outright,Goldman,1000000.0,1Y,
BRL,Vanilla Outright,Goldman,5000000.0,1Y,
BRL,Vanilla Outright,Goldman,10000000.0,1Y,
BRL,Vanilla Outright,Goldman,20000000.0,1Y,
BRL,Vanilla Outright,Goldman,50000000.0,1Y,
BRL,Vanilla Outright,Goldman,100000000.0,1Y,
BRL,Vanilla Outright,Goldman,150000000.0,1Y,
BRL,Vanilla Outright,Goldman,1000000.0,2Y,
BRL,Vanilla Outright,Goldman,5000000.0,2Y,
BRL,Vanilla Outright,Goldman,10000000.0,2Y,
BRL,Vanilla Outright,Goldman,20000000.0,2Y,
BRL,Vanilla Outright,Goldman,50000000.0,2Y,
BRL,Vanilla Outright,Goldman,100000000.0,2Y,
BRL,Vanilla Outright,Goldman,150000000.0,2Y,
BRL,Vanilla Outright,Goldman,1000000.0,5Y,
BRL,Vanilla Outright,Goldman,5000000.0,5Y,
BRL,Vanilla Outright,Goldman,10000000.0,5Y,
BRL,Vanilla Outright,Goldman,20000000.0,5Y,
BRL,Vanilla Outright,Goldman,50000000.0,5Y,
BRL,Vanilla Outright,Goldman,100000000.0,5Y,
BRL,Vanilla Outright,Goldman,150000000.0,5Y,
BRL,Vanilla Outright,Goldman,1000000.0,10Y,
BRL,Vanilla Outright,Goldman,5000000.0,10Y,
BRL,Vanilla Outright,Goldman,10000000.0,10Y,
BRL,Vanilla Outright,Goldman,20000000.0,10Y,
BRL,Vanilla Outright,Goldman,50000000.0,10Y,
BRL,Vanilla Outright,Goldman,100000000.0,10Y,
BRL,Vanilla Outright,Goldman,150000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,1000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,5000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,10000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,20000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,50000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,100000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,150000000.0,6M,
BRL,Vanilla Outright,Wells Fargo,1000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,5000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,10000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,20000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,50000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,100000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,150000000.0,1Y,
BRL,Vanilla Outright,Wells Fargo,1000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,5000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,10000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,20000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,50000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,100000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,150000000.0,2Y,
BRL,Vanilla Outright,Wells Fargo,1000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,5000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,10000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,20000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,50000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,100000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,150000000.0,5Y,
BRL,Vanilla Outright,Wells Fargo,1000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,5000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,10000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,20000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,50000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,100000000.0,10Y,
BRL,Vanilla Outright,Wells Fargo,150000000.0,10Y,
BRL,Vanilla Outright,Citi,1000000.0,6M,
BRL,Vanilla Outright,Citi,5000000.0,6M,
BRL,Vanilla Outright,Citi,10000000.0,6M,
BRL,Vanilla Outright,Citi,20000000.0,6M,
BRL,Vanilla Outright,Citi,50000000.0,6M,
BRL,Vanilla Outright,Citi,100000000.0,6M,
BRL,Vanilla Outright,Citi,150000000.0,6M,
BRL,Vanilla Outright,Citi,1000000.0,1Y,
BRL,Vanilla Outright,Citi,5000000.0,1Y,
BRL,Vanilla Outright,Citi,10000000.0,1Y,
BRL,Vanilla Outright,Citi,20000000.0,1Y,
BRL,Vanilla Outright,Citi,50000000.0,1Y,
BRL,Vanilla Outright,Citi,100000000.0,1Y,
BRL,Vanilla Outright,Citi,150000000.0,1Y,
BRL,Vanilla Outright,Citi,1000000.0,2Y,
BRL,Vanilla Outright,Citi,5000000.0,2Y,
BRL,Vanilla Outright,Citi,10000000.0,2Y,
BRL,Vanilla Outright,Citi,20000000.0,2Y,
BRL,Vanilla Outright,Citi,50000000.0,2Y,
BRL,Vanilla Outright,Citi,100000000.0,2Y,
BRL,Vanilla Outright,Citi,150000000.0,2Y,
BRL,Vanilla Outright,Citi,1000000.0,5Y,
BRL,Vanilla Outright,Citi,5000000.0,5Y,
BRL,Vanilla Outright,Citi,10000000.0,5Y,
BRL,Vanilla Outright,Citi,20000000.0,5Y,
BRL,Vanilla Outright,Citi,50000000.0,5Y,
BRL,Vanilla Outright,Citi,100000000.0,5Y,
BRL,Vanilla Outright,Citi,150000000.0,5Y,
BRL,Vanilla Outright,Citi,1000000.0,10Y,
BRL,Vanilla Outright,Citi,5000000.0,10Y,
BRL,Vanilla Outright,Citi,10000000.0,10Y,
BRL,Vanilla Outright,Citi,20000000.0,10Y,
BRL,Vanilla Outright,Citi,50000000.0,10Y,
BRL,Vanilla Outright,Citi,100000000.0,10Y,
BRL,Vanilla Outright,Citi,150000000.0,10Y,
BRL,Vanilla Outright,RBS,1000000.0,6M,
BRL,Vanilla Outright,RBS,5000000.0,6M,
BRL,Vanilla Outright,RBS,10000000.0,6M,
